INFO 2024-09-28 09:10:42,755 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-28 09:10:43,565 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\traceback.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,565 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\random.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,565 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1727535193.278365
DEBUG 2024-09-28 09:10:43,565 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\database.py first seen with mtime 1727535193.6974435
DEBUG 2024-09-28 09:10:43,566 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\generator.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,566 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\parsers.py first seen with mtime 1727535794.561457
DEBUG 2024-09-28 09:10:43,566 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\test\testcases.py first seen with mtime 1727535194.0463817
DEBUG 2024-09-28 09:10:43,566 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\hashes.py first seen with mtime 1727535808.6815367
DEBUG 2024-09-28 09:10:43,566 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\xml\dom\xmlbuilder.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,566 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1727535193.9239697
DEBUG 2024-09-28 09:10:43,567 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1727535192.9008193
DEBUG 2024-09-28 09:10:43,567 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,567 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1727535193.9295738
DEBUG 2024-09-28 09:10:43,567 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\_parsers\encoders.py first seen with mtime 1727536050.6588378
DEBUG 2024-09-28 09:10:43,567 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1727535794.667786
DEBUG 2024-09-28 09:10:43,567 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1727535193.911172
DEBUG 2024-09-28 09:10:43,567 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1727535193.8210778
DEBUG 2024-09-28 09:10:43,568 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\header.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,568 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1727535193.8180869
DEBUG 2024-09-28 09:10:43,568 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1727535193.7194598
DEBUG 2024-09-28 09:10:43,568 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\commands\core.py first seen with mtime 1727536050.6763122
DEBUG 2024-09-28 09:10:43,568 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\sslproto.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,568 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,568 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1727535189.2684488
DEBUG 2024-09-28 09:10:43,568 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\policy.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,568 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\http\response.py first seen with mtime 1727535194.0108595
DEBUG 2024-09-28 09:10:43,569 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\asyncio\connection.py first seen with mtime 1727536050.6685605
DEBUG 2024-09-28 09:10:43,569 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\unittest\runner.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,569 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1727535193.924529
DEBUG 2024-09-28 09:10:43,569 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\asyncio\sentinel.py first seen with mtime 1727536050.6715531
DEBUG 2024-09-28 09:10:43,569 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,569 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\exceptions.py first seen with mtime 1727535194.0235763
DEBUG 2024-09-28 09:10:43,569 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\wsgiref\util.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,569 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\engine.py first seen with mtime 1727535194.022572
DEBUG 2024-09-28 09:10:43,569 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\postgresql\psycopg_any.py first seen with mtime 1727535193.874542
DEBUG 2024-09-28 09:10:43,570 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\xml\dom\minicompat.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,571 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1727535189.2628498
DEBUG 2024-09-28 09:10:43,572 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\apps\__init__.py first seen with mtime 1727535190.580436
DEBUG 2024-09-28 09:10:43,572 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\logging\config.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1727535794.7537293
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\test\html.py first seen with mtime 1727535194.042864
DEBUG 2024-09-28 09:10:43,573 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\abc.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\wsgi.py first seen with mtime 1727535193.6872885
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\cache.py first seen with mtime 1727536050.6246562
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\inventory\user_inventory\views.py first seen with mtime 1727538955.1018658
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1727535189.260079
DEBUG 2024-09-28 09:10:43,573 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1727535191.788617
DEBUG 2024-09-28 09:10:43,574 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1727535193.9137475
DEBUG 2024-09-28 09:10:43,574 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\generated.py first seen with mtime 1727535193.9255576
DEBUG 2024-09-28 09:10:43,574 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1727535794.7597082
DEBUG 2024-09-28 09:10:43,574 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\validators.py first seen with mtime 1727535192.924554
DEBUG 2024-09-28 09:10:43,574 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\signal.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\status.py first seen with mtime 1727535794.5706246
DEBUG 2024-09-28 09:10:43,575 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\locks.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\inventory\user_inventory\models.py first seen with mtime 1727535403.1126995
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\serialization\ssh.py first seen with mtime 1727535808.6927974
DEBUG 2024-09-28 09:10:43,575 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1727535194.022572
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\inventory\inventory\urls.py first seen with mtime 1727536175.3490267
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\__init__.py first seen with mtime 1727535193.6818626
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\renderers.py first seen with mtime 1727535193.9502356
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\csrf.py first seen with mtime 1727535194.0907753
DEBUG 2024-09-28 09:10:43,575 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\_weakrefset.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,575 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,575 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\fields.py first seen with mtime 1727535794.5542812
DEBUG 2024-09-28 09:10:43,575 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\shlex.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,576 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1727535193.926082
DEBUG 2024-09-28 09:10:43,576 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\unittest\mock.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,576 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1727535193.6756866
DEBUG 2024-09-28 09:10:43,576 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_meta.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,576 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1727535794.5646408
DEBUG 2024-09-28 09:10:43,576 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_queue.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:10:43,576 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\loader.py first seen with mtime 1727535194.0254676
DEBUG 2024-09-28 09:10:43,576 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1727535193.851512
DEBUG 2024-09-28 09:10:43,576 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_socket.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:10:43,576 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\backends\__init__.py first seen with mtime 1727535808.6372533
DEBUG 2024-09-28 09:10:43,577 autoreload File D:\New folder\Inventory\env\Lib\site-packages\psycopg2\__init__.py first seen with mtime 1727535534.3924413
DEBUG 2024-09-28 09:10:43,577 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1727535794.7534366
DEBUG 2024-09-28 09:10:43,577 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\postgresql\base.py first seen with mtime 1727535193.8673558
DEBUG 2024-09-28 09:10:43,577 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1727535193.9315672
DEBUG 2024-09-28 09:10:43,577 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1727535194.1076005
DEBUG 2024-09-28 09:10:43,578 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,578 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1727535192.912569
DEBUG 2024-09-28 09:10:43,578 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1727535191.6046982
DEBUG 2024-09-28 09:10:43,578 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1727535194.0500429
DEBUG 2024-09-28 09:10:43,578 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\templatetags\static.py first seen with mtime 1727535194.0387697
DEBUG 2024-09-28 09:10:43,578 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1727535194.051099
DEBUG 2024-09-28 09:10:43,578 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_itertools.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,578 autoreload File D:\New folder\Inventory\env\Lib\site-packages\jwt\api_jwk.py first seen with mtime 1727535884.9479399
DEBUG 2024-09-28 09:10:43,578 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\encodings\cp1252.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,579 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\xml\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,579 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\forms\ranges.py first seen with mtime 1727535192.9453068
DEBUG 2024-09-28 09:10:43,579 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1727535193.9007
DEBUG 2024-09-28 09:10:43,579 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\gettext.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,580 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,580 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\utils.py first seen with mtime 1727535193.9220915
DEBUG 2024-09-28 09:10:43,580 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\files.py first seen with mtime 1727535193.698076
DEBUG 2024-09-28 09:10:43,581 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\dates.py first seen with mtime 1727535194.0619526
DEBUG 2024-09-28 09:10:43,581 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_collections.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:43,581 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\client.py first seen with mtime 1727536050.6276526
DEBUG 2024-09-28 09:10:43,581 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\connection.py first seen with mtime 1727536050.6319475
DEBUG 2024-09-28 09:10:43,581 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\widgets.py first seen with mtime 1727535193.952229
DEBUG 2024-09-28 09:10:43,581 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1727535192.903773
DEBUG 2024-09-28 09:10:43,582 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\_os.py first seen with mtime 1727535194.053082
